1573755287,705775972,-39,-27,-5,-51,2,-20,
1573755287,717775972,-37,-28,-6,-51,2,-18,
1573755287,728775972,-36,-27,-7,-51,2,-20,
1573755287,741775972,-38,-27,-6,-49,3,-22,
1573755287,753775972,-36,-27,-7,-51,3,-20,
1573755287,765775972,-38,-27,-6,-51,2,-20,
1573755287,777775972,-36,-27,-7,-52,2,-20,
1573755287,789775972,-38,-28,-5,-51,2,-20,
1573755287,801775972,-38,-27,-7,-51,3,-20,
1573755287,812775972,-37,-26,-6,-51,3,-20,
1573755287,825775972,-39,-28,-6,-51,2,-19,
1573755287,837775972,-38,-27,-6,-51,2,-18,
1573755287,849775972,-38,-27,-7,-51,2,-19,
1573755287,861775972,-37,-26,-7,-52,2,-19,
1573755287,873775972,-38,-27,-6,-51,2,-20,
1573755287,885775972,-39,-28,-5,-51,3,-20,
1573755287,896775972,-36,-27,-7,-51,3,-20,
1573755287,909775972,-38,-26,-7,-49,3,-19,
1573755287,921775972,-38,-28,-5,-50,4,-17,
1573755287,933775972,-39,-28,-5,-51,3,-19,
1573755287,945775972,-39,-28,-6,-51,2,-19,
1573755287,957775972,-40,-27,-7,-51,2,-21,
1573755287,969775972,-39,-27,-6,-50,2,-18,
1573755287,980775972,-39,-27,-6,-51,3,-20,
1573755287,993775972,-36,-25,-7,-51,3,-20,
1573755288,5775972,-38,-26,-7,-51,4,-19,
1573755288,17775972,-39,-27,-6,-52,2,-20,
1573755288,28775972,-38,-27,-5,-51,3,-22,
1573755288,41775972,-38,-27,-7,-51,2,-19,
1573755288,53775972,-39,-27,-6,-51,2,-20,
1573755288,64775972,-38,-27,-5,-51,2,-20,
1573755288,77775972,-36,-26,-6,-51,3,-20,
1573755288,89775972,-37,-27,-6,-51,2,-20,
1573755288,101775972,-37,-27,-4,-52,2,-20,
1573755288,112775972,-36,-27,-8,-51,2,-19,
1573755288,125775972,-37,-26,-5,-50,2,-19,
1573755288,137775972,-38,-26,-7,-51,2,-18,
1573755288,149775972,-37,-26,-7,-50,2,-17,
1573755288,161775972,-38,-28,-5,-52,2,-20,
1573755288,173775972,-39,-28,-6,-51,2,-20,
1573755288,185775972,-38,-27,-7,-51,2,-18,
1573755288,196775972,-38,-27,-8,-51,2,-21,
1573755288,209775972,-38,-28,-5,-51,2,-20,
1573755288,221775972,-40,-26,-7,-51,3,-19,
1573755288,233775972,-38,-27,-4,-51,2,-20,
