1573755287,717920589,0.929998,0.63,-0.200001,
1573755287,730301394,0.889999,0.71,-0.230001,
1573755287,746765260,0.809999,0.57,-0.230001,
1573755287,763115508,0.709999,0.48,-0.230001,
1573755287,779565504,0.789999,0.59,-0.26,
1573755287,796051257,0.679998,0.49,-0.220001,
1573755287,812471784,0.58,0.55,-0.230001,
1573755287,828917496,0.74,0.51,-0.17,
1573755287,845392728,0.809999,0.4,-0.18,
1573755287,861866453,0.799999,0.559999,-0.200001,
1573755287,874404055,0.83,0.67,-0.25,
1573755287,890832098,0.719999,0.6,-0.240002,
1573755287,907292296,0.859999,0.45,-0.210001,
1573755287,923743905,0.699999,0.46,-0.280001,
1573755287,940229553,0.779999,0.46,-0.27,
1573755287,956690394,0.779999,0.57,-0.240002,
1573755287,973132456,0.73,0.62,-0.240002,
1573755287,989519463,0.699999,0.45,-0.220001,
1573755288,6033343,0.75,0.47,-0.160002,
1573755288,18494389,0.799999,0.44,-0.17,
1573755288,34909209,0.709999,0.36,-0.240002,
1573755288,51395263,0.589998,0.45,-0.240002,
1573755288,67819377,0.799999,0.45,-0.210001,
1573755288,84220208,0.879999,0.52,-0.230001,
1573755288,100721239,0.689999,0.62,-0.25,
1573755288,117134118,0.699999,0.69,-0.230001,
1573755288,133581579,0.83,0.6,-0.210001,
1573755288,150077950,0.759998,0.61,-0.240002,
1573755288,162503184,0.619999,0.54,-0.25,
1573755288,178963850,0.619999,0.41,-0.280001,
1573755288,195388558,0.769999,0.41,-0.220001,
1573755288,211719003,0.769999,0.39,-0.230001,
1573755288,228196347,0.75,0.51,-0.18,
1573755288,244652063,0.859999,0.43,-0.230001,
1573755288,261045579,0.66,0.51,-0.280001,
1573755288,277549682,0.799999,0.5,-0.210001,
1573755288,294074207,0.73,0.47,-0.220001,
1573755288,310542023,0.759998,0.54,-0.210001,
1573755288,322904829,0.91,0.51,-0.27,
1573755288,339337893,0.889999,0.54,-0.25,
1573755288,355776308,0.889999,0.39,-0.240002,
1573755288,372305537,0.74,0.49,-0.25,
1573755288,388690263,0.629999,0.4,-0.220001,
1573755288,405105060,0.769999,0.32,-0.220001,
1573755288,421557435,0.689999,0.49,-0.26,
1573755288,438058430,0.849998,0.52,-0.27,
1573755288,454461436,1.02,0.51,-0.240002,
1573755288,466755956,0.629999,0.58,-0.290001,
1573755288,483111433,0.689999,0.63,-0.300001,
1573755288,499512261,0.75,0.51,-0.310001,
1573755288,515951259,0.9,0.54,-0.25,
1573755288,532486791,0.779999,0.559999,-0.25,
1573755288,548981673,0.66,0.54,-0.300001,
1573755288,565432922,0.74,0.36,-0.190001,
1573755288,581913726,0.719999,0.36,-0.160002,
1573755288,598440136,0.75,0.46,-0.200001,
1573755288,610726818,0.609999,0.4,-0.230001,
1573755288,627176637,0.719999,0.52,-0.200001,
1573755288,644020264,0.779999,0.61,-0.190001,
1573755288,660488742,0.869999,0.54,-0.210001,
1573755288,676915780,0.83,0.43,-0.27,
1573755288,693405540,0.629999,0.44,-0.290001,
1573755288,709847278,0.67,0.6,-0.280001,
1573755288,726288689,0.699999,0.61,-0.230001,
1573755288,738707128,0.719999,0.5,-0.220001,
1573755288,755427620,0.639999,0.64,-0.26,
1573755288,771853377,0.619999,0.46,-0.240002,
1573755288,788310027,0.769999,0.48,-0.27,
1573755288,804708134,0.769999,0.38,-0.27,
1573755288,821201184,0.839998,0.57,-0.240002,
1573755288,837661670,0.809999,0.41,-0.230001,
1573755288,854040524,0.82,0.57,-0.220001,
1573755288,870446413,0.869999,0.66,-0.25,
1573755288,882724508,0.92,0.5,-0.220001,
1573755288,899027348,0.619999,0.45,-0.25,
1573755288,915416271,0.74,0.47,-0.230001,
1573755288,931781482,0.609999,0.55,-0.240002,
1573755288,948251410,0.639999,0.34,-0.240002,
1573755288,964722939,0.879999,0.55,-0.220001,
1573755288,981197242,0.9,0.39,-0.220001,
1573755288,997637914,0.719999,0.46,-0.190001,
1573755289,14057186,0.779999,0.38,-0.190001,
1573755289,30550293,0.83,0.55,-0.290001,
1573755289,42916325,0.559999,0.58,-0.280001,
1573755289,59648829,0.73,0.559999,-0.280001,
1573755289,76063690,0.57,0.73,-0.290001,
1573755289,92493646,0.889999,0.48,-0.27,
1573755289,108970213,0.779999,0.309999,-0.25,
1573755289,125514015,0.74,0.559999,-0.25,
1573755289,141975141,0.599998,0.55,-0.240002,
1573755289,158429413,0.869999,0.52,-0.200001,
1573755289,170883239,0.619999,0.33,-0.240002,
1573755289,187283399,0.83,0.66,-0.26,
1573755289,203708071,0.779999,0.5,-0.27,
1573755289,220161842,0.74,0.6,-0.25,
1573755289,236536735,0.82,0.65,-0.230001,
1573755289,252919583,0.849998,0.62,-0.25,
1573755289,269400717,0.83,0.53,-0.27,
1573755289,285766490,0.769999,0.49,-0.230001,
1573755289,302211284,0.66,0.559999,-0.200001,
1573755289,318627933,0.699999,0.35,-0.190001,
1573755289,330885945,0.689999,0.51,-0.190001,
1573755289,347179625,0.75,0.41,-0.190001,
1573755289,363608960,0.789999,0.52,-0.220001,
1573755289,380095641,0.889999,0.51,-0.220001,
1573755289,396608643,0.74,0.48,-0.27,
1573755289,413098747,0.98,0.53,-0.230001,
1573755289,429639824,0.849998,0.6,-0.27,
1573755289,446106176,0.769999,0.58,-0.280001,
1573755289,462551055,0.769999,0.6,-0.310001,
1573755289,475045219,0.849998,0.49,-0.210001,
1573755289,491393435,0.779999,0.41,-0.210001,
1573755289,507776409,0.549999,0.43,-0.25,
1573755289,524240973,0.709999,0.46,-0.26,
1573755289,540661325,0.839998,0.38,-0.27,
1573755289,557071220,0.779999,0.39,-0.240002,
1573755289,573442915,0.719999,0.64,-0.27,
1573755289,589704956,0.799999,0.52,-0.290001,
1573755289,606141363,0.769999,0.63,-0.26,
1573755289,622657148,0.939999,0.42,-0.220001,
1573755289,635028632,0.759998,0.49,-0.220001,
1573755289,651366123,0.709999,0.53,-0.200001,
1573755289,667755734,0.82,0.55,-0.160002,
1573755289,684112978,0.719999,0.49,-0.140001,
1573755289,700574622,0.789999,0.41,-0.17,
1573755289,717062570,0.799999,0.58,-0.220001,
1573755289,733463792,0.639999,0.49,-0.280001,
1573755289,750044862,0.82,0.4,-0.300001,
1573755289,766441987,0.709999,0.64,-0.27,
1573755289,782938096,0.98,0.39,-0.230001,
1573755289,795201291,0.639999,0.59,-0.310001,
1573755289,811561074,0.929998,0.53,-0.26,
1573755289,828270000,0.799999,0.559999,-0.27,
1573755289,844798892,0.839998,0.51,-0.230001,
1573755289,861296705,0.839998,0.23,-0.210001,
1573755289,877796712,0.589998,0.61,-0.290001,
1573755289,894202897,0.789999,0.67,-0.290001,
1573755289,910646051,0.799999,0.29,-0.200001,
1573755289,923120385,0.9,0.54,-0.210001,
1573755289,939633086,0.92,0.47,-0.230001,
1573755289,956122854,0.849998,0.53,-0.200001,
1573755289,972599003,0.709999,0.72,-0.210001,
1573755289,989123408,0.759998,0.73,-0.210001,
1573755290,5616335,0.75,0.4,-0.240002,
1573755290,22097311,0.769999,0.49,-0.25,
1573755290,38476304,0.759998,0.5,-0.280001,
1573755290,54821206,0.799999,0.43,-0.280001,
1573755290,67264980,0.689999,0.4,-0.230001,
1573755290,83755951,0.619999,0.57,-0.200001,
1573755290,100229882,0.629999,0.43,-0.18,
1573755290,116588386,0.98,0.41,-0.200001,
1573755290,133033967,0.759998,0.59,-0.220001,
1573755290,149505165,0.789999,0.59,-0.26,
1573755290,165888038,0.839998,0.47,-0.230001,
1573755290,182262185,0.779999,0.41,-0.200001,
1573755290,198689210,0.709999,0.55,-0.25,
1573755290,214953753,0.839998,0.51,-0.200001,
1573755290,227223752,0.769999,0.4,-0.220001,
1573755290,243584517,0.689999,0.559999,-0.220001,
1573755290,260192137,0.709999,0.38,-0.210001,
1573755290,276671627,0.629999,0.54,-0.210001,
1573755290,293147445,0.609999,0.53,-0.220001,
1573755290,309639506,0.719999,0.75,-0.310001,
1573755290,326084943,0.869999,0.51,-0.25,
1573755290,342498714,0.939999,0.49,-0.27,
1573755290,358960989,0.809999,0.69,-0.25,
1573755290,371387064,0.779999,0.53,-0.25,
1573755290,387766806,0.879999,0.64,-0.27,
1573755290,404095114,0.759998,0.63,-0.240002,
1573755290,420395843,0.589998,0.66,-0.230001,
1573755290,436798862,0.75,0.52,-0.230001,
1573755290,453106008,0.769999,0.43,-0.240002,
1573755290,469360791,0.759998,0.37,-0.130001,
1573755290,485587333,0.65,0.65,-0.220001,
1573755290,502006389,0.73,0.61,-0.200001,
1573755290,518531907,0.769999,0.61,-0.27,
1573755290,534782261,0.839998,0.59,-0.280001,
1573755290,551089773,0.789999,0.53,-0.27,
1573755290,563468381,0.959999,0.34,-0.210001,
1573755290,580003790,0.849998,0.49,-0.160002,
1573755290,596454632,0.65,0.55,-0.26,
1573755290,612854897,0.799999,0.63,-0.190001,
1573755290,629312911,0.689999,0.55,-0.210001,
1573755290,645801544,0.849998,0.44,-0.200001,
1573755290,662288573,0.74,0.36,-0.18,
1573755290,678739332,0.849998,0.4,-0.190001,
1573755290,695167516,0.91,0.54,-0.210001,
1573755290,707480697,0.709999,0.66,-0.220001,
1573755290,724026884,0.75,0.72,-0.26,
1573755290,740563563,0.889999,0.79,-0.210001,
1573755290,757097760,0.99,0.6,-0.190001,
1573755290,773599143,0.75,0.52,-0.230001,
1573755290,790164149,0.9,0.37,-0.17,
1573755290,806582095,0.67,0.59,-0.18,
1573755290,823001425,0.789999,0.43,-0.18,
1573755290,835499923,0.769999,0.48,-0.200001,
1573755290,851955204,0.709999,0.559999,-0.240002,
1573755290,868446325,0.92,0.58,-0.220001,
1573755290,884890366,0.789999,0.49,-0.200001,
1573755290,901392783,0.83,0.62,-0.220001,
1573755290,917914266,0.869999,0.55,-0.27,
1573755290,934296251,0.759998,0.57,-0.27,
1573755290,950700923,0.74,0.59,-0.26,
1573755290,967138070,0.759998,0.55,-0.27,
1573755290,979550077,0.67,0.54,-0.190001,
1573755290,995997637,0.57,0.38,-0.240002,
1573755291,12473626,0.66,0.66,-0.240002,
1573755291,28951264,0.82,0.47,-0.210001,
1573755291,45398868,0.839998,0.51,-0.220001,
1573755291,61817880,0.639999,0.52,-0.230001,
1573755291,78285789,0.839998,0.44,-0.190001,
1573755291,94645762,1.04,0.5,-0.190001,
1573755291,110944224,0.779999,0.7,-0.220001,
1573755291,127273410,0.769999,0.71,-0.240002,
1573755291,139617545,0.75,0.52,-0.220001,
1573755291,155912255,0.719999,0.52,-0.18,
1573755291,172176349,0.73,0.48,-0.17,
1573755291,188524751,0.769999,0.42,-0.18,
1573755291,204995801,0.709999,0.46,-0.18,
1573755291,221367418,0.879999,0.52,-0.230001,
1573755291,237807560,0.699999,0.63,-0.17,
1573755291,254252573,0.92,0.53,-0.160002,
1573755291,270650799,0.769999,0.73,-0.220001,
1573755291,287088387,0.809999,0.69,-0.230001,
1573755291,303498094,0.949999,0.54,-0.25,
1573755291,315886141,0.75,0.559999,-0.26,
1573755291,332388355,0.769999,0.37,-0.200001,
1573755291,349032120,0.839998,0.49,-0.160002,
1573755291,365513631,0.83,0.49,-0.210001,
1573755291,382003275,0.67,0.46,-0.220001,
1573755291,398452346,0.619999,0.559999,-0.200001,
1573755291,414885000,0.719999,0.65,-0.240002,
1573755291,431283053,0.859999,0.5,-0.300001,
1573755291,443800710,0.709999,0.64,-0.280001,
1573755291,460312478,0.969999,0.47,-0.300001,
1573755291,476763199,0.92,0.68,-0.230001,
1573755291,493177199,0.83,0.65,-0.210001,
1573755291,509592742,0.839998,0.58,-0.240002,
1573755291,526042157,0.619999,0.76,-0.240002,
1573755291,542431380,0.699999,0.55,-0.25,
1573755291,558856907,0.849998,0.33,-0.160002,
1573755291,575414193,0.82,0.42,-0.210001,
